episode,scenario_id,scenario_type,epsilon,episode_reward,episode_length,done_reason,success
2235,5,maze,0.327005,140.0,20,goal2,1
2236,3,maze,0.326842,145.2,16,goal,1
2237,3,maze,0.326678,139.7,21,goal2,1
2238,4,maze,0.326515,136.5,25,goal2,1
2239,4,maze,0.326352,126.1,33,goal2,1
2240,4,maze,0.326188,142.9,17,goal2,1
2241,1,maze,0.326025,135.4,22,goal2,1
2242,2,maze,0.325862,140.0,20,goal,1
2243,2,maze,0.325699,140.6,18,goal2,1
2244,2,maze,0.325537,135.4,22,goal,1
2245,3,maze,0.325374,140.6,18,goal2,1
2246,3,maze,0.325211,131.7,21,goal,1
2247,6,maze,0.325048,140.3,19,goal2,1
2248,2,maze,0.324886,127.8,34,goal,1
2249,5,maze,0.324724,145.2,16,goal2,1
2250,4,maze,0.324561,139.8,34,goal2,1
2251,0,maze,0.324399,141.2,16,goal2,1
2252,6,maze,0.324237,138.6,18,goal2,1
2253,5,maze,0.324075,144.3,19,goal,1
2254,5,maze,0.323913,142.3,19,goal2,1
2255,2,maze,0.323751,142.9,17,goal,1
2256,0,maze,0.323589,141.7,21,goal,1
2257,2,maze,0.323427,128.8,24,goal2,1
2258,0,maze,0.323265,123.8,34,goal,1
2259,4,maze,0.323104,114.8,44,goal2,1
2260,5,maze,0.322942,137.7,21,goal,1
2261,3,maze,0.322781,134.6,18,goal2,1
2262,2,maze,0.322619,136.0,20,goal,1
2263,2,maze,0.322458,139.4,22,goal,1
2264,5,maze,0.322297,138.6,18,goal2,1
2265,6,maze,0.322135,138.6,18,goal2,1
2266,5,maze,0.321974,134.9,17,goal2,1
2267,4,maze,0.321813,140.2,26,goal2,1
2268,6,maze,0.321652,136.5,25,goal,1
2269,1,maze,0.321492,132.2,26,goal2,1
2270,2,maze,0.321331,131.4,22,goal,1
2271,0,maze,0.32117,135.1,23,goal2,1
2272,4,maze,0.32101,139.2,16,goal,1
2273,5,maze,0.320849,129.1,23,goal,1
2274,1,maze,0.320689,142.6,18,goal2,1
2275,2,maze,0.320528,136.3,19,goal,1
2276,2,maze,0.320368,139.4,22,goal,1
2277,5,maze,0.320208,141.8,14,goal2,1
2278,5,maze,0.320048,146.4,12,goal2,1
2279,5,maze,0.319888,132.4,32,goal2,1
2280,3,maze,0.319728,141.2,16,goal2,1
2281,1,maze,0.319568,137.1,23,goal2,1
2282,4,maze,0.319408,132.1,33,goal2,1
2283,5,maze,0.319249,145.8,14,goal2,1
2284,0,maze,0.319089,141.4,22,goal2,1
2285,2,maze,0.318929,138.3,19,goal,1
2286,4,maze,0.31877,124.7,31,goal2,1
2287,3,maze,0.31861,137.7,21,goal2,1
2288,5,maze,0.318451,138.9,17,goal,1
2289,6,maze,0.318292,132.2,26,goal,1
2290,2,maze,0.318133,144.1,13,goal2,1
2291,6,maze,0.317974,146.1,13,goal2,1
2292,1,maze,0.317815,142.6,18,goal2,1
2293,5,maze,0.317656,140.0,20,goal2,1
2294,5,maze,0.317497,140.9,17,goal2,1
2295,6,maze,0.317338,144.0,20,goal,1
2296,5,maze,0.31718,138.3,19,goal,1
2297,5,maze,0.317021,136.6,18,goal2,1
2298,4,maze,0.316863,140.5,25,goal2,1
2299,0,maze,0.316704,138.7,31,goal,1
2300,5,maze,0.316546,145.2,16,goal2,1
2301,5,maze,0.316387,138.6,18,goal2,1
2302,3,maze,0.316229,124.9,37,goal,1
2303,4,maze,0.316071,140.0,20,goal2,1
2304,2,maze,0.315913,139.7,21,goal2,1
2305,0,maze,0.315755,118.4,52,goal2,1
2306,2,maze,0.315597,140.9,17,goal2,1
2307,2,maze,0.315439,137.1,23,goal2,1
2308,1,maze,0.315282,126.4,32,goal,1
2309,1,maze,0.315124,142.9,17,goal2,1
2310,2,maze,0.314967,135.9,27,goal,1
2311,6,maze,0.314809,140.6,18,goal,1
2312,3,maze,0.314652,146.4,12,goal2,1
2313,1,maze,0.314494,138.3,19,goal2,1
2314,1,maze,0.314337,138.3,19,goal2,1
2315,1,maze,0.31418,142.6,18,goal2,1
2316,1,maze,0.314023,140.6,18,goal2,1
2317,0,maze,0.313866,131.0,30,goal,1
2318,2,maze,0.313709,140.9,17,goal,1
2319,6,maze,0.313552,139.1,23,goal2,1
2320,6,maze,0.313395,136.5,25,goal2,1
2321,0,maze,0.313239,127.8,34,goal,1
2322,4,maze,0.313082,139.1,23,goal2,1
2323,6,maze,0.312925,137.3,29,goal2,1
2324,4,maze,0.312769,137.7,21,goal2,1
2325,6,maze,0.312613,140.6,18,goal,1
2326,5,maze,0.312456,133.5,35,goal2,1
2327,4,maze,0.3123,134.2,26,goal2,1
2328,0,maze,0.312144,125.1,43,goal,1
2329,5,maze,0.311988,128.7,31,goal2,1
2330,2,maze,0.311832,143.2,16,goal,1
2331,6,maze,0.311676,142.3,19,goal2,1
2332,4,maze,0.31152,144.6,18,goal2,1
2333,1,maze,0.311364,141.5,15,goal2,1
2334,4,maze,0.311209,137.1,23,goal2,1
2335,3,maze,0.311053,136.3,19,goal2,1
2336,1,maze,0.310897,133.3,29,goal2,1
2337,1,maze,0.310742,130.7,31,goal2,1
2338,1,maze,0.310587,136.5,25,goal2,1
2339,6,maze,0.310431,135.4,22,goal2,1
2340,5,maze,0.310276,142.6,18,goal2,1
2341,6,maze,0.310121,122.6,38,goal2,1
2342,4,maze,0.309966,137.1,23,goal2,1
2343,6,maze,0.309811,137.1,23,goal2,1
2344,1,maze,0.309656,142.3,19,goal2,1
2345,5,maze,0.309501,138.9,17,goal2,1
2346,3,maze,0.309346,141.2,16,goal,1
2347,0,maze,0.309192,139.3,29,goal,1
2348,3,maze,0.309037,139.1,23,goal,1
2349,2,maze,0.308883,136.0,20,goal,1
2350,5,maze,0.308728,142.0,20,goal2,1
2351,5,maze,0.308574,140.6,18,goal2,1
2352,1,maze,0.30842,132.7,31,goal2,1
2353,3,maze,0.308265,141.1,23,goal,1
2354,4,maze,0.308111,138.8,24,goal2,1
2355,2,maze,0.307957,141.2,16,goal2,1
2356,6,maze,0.307803,136.5,25,goal2,1
2357,5,maze,0.307649,135.4,22,goal2,1
2358,6,maze,0.307495,132.5,25,goal2,1
2359,3,maze,0.307342,115.5,35,goal,1
2360,1,maze,0.307188,140.6,18,goal2,1
2361,4,maze,0.307034,137.7,21,goal2,1
2362,1,maze,0.306881,133.6,28,goal2,1
2363,2,maze,0.306728,137.7,21,goal2,1
2364,6,maze,0.306574,134.7,31,goal2,1
2365,6,maze,0.306421,140.6,18,goal2,1
2366,3,maze,0.306268,142.9,17,goal,1
2367,6,maze,0.306115,139.1,23,goal2,1
2368,1,maze,0.305961,126.7,31,goal2,1
2369,2,maze,0.305808,143.8,14,goal,1
2370,5,maze,0.305656,138.3,19,goal2,1
2371,4,maze,0.305503,145.8,14,goal2,1
2372,3,maze,0.30535,137.3,29,goal,1
2373,3,maze,0.305197,145.8,14,goal,1
2374,6,maze,0.305045,142.9,17,goal2,1
2375,2,maze,0.304892,139.5,15,goal2,1
2376,6,maze,0.30474,137.4,22,goal2,1
2377,3,maze,0.304587,142.0,20,goal2,1
2378,4,maze,0.304435,140.0,20,goal2,1
2379,4,maze,0.304283,139.7,21,goal2,1
2380,3,maze,0.304131,139.4,22,goal2,1
2381,1,maze,0.303979,131.6,28,goal,1
2382,6,maze,0.303827,44.4,192,goal2,1
2383,1,maze,0.303675,128.4,32,goal,1
2384,6,maze,0.303523,141.1,23,goal2,1
2385,4,maze,0.303371,140.5,25,goal2,1
2386,1,maze,0.303219,146.4,12,goal2,1
2387,6,maze,0.303068,140.9,17,goal2,1
2388,2,maze,0.302916,141.2,16,goal,1
2389,0,maze,0.302765,133.9,27,goal,1
2390,5,maze,0.302614,140.6,18,goal,1
2391,3,maze,0.302462,138.0,20,goal2,1
2392,6,maze,0.302311,141.2,16,goal2,1
2393,2,maze,0.30216,141.5,15,goal,1
2394,4,maze,0.302009,142.9,17,goal,1
2395,0,maze,0.301858,133.3,29,goal,1
2396,5,maze,0.301707,138.3,19,goal2,1
2397,6,maze,0.301556,131.2,36,goal2,1
2398,4,maze,0.301405,123.2,36,goal2,1
2399,6,maze,0.301254,138.9,17,goal2,1
2400,0,maze,0.301104,137.6,28,goal,1
2401,2,maze,0.300953,142.0,20,goal2,1
2402,0,maze,0.300803,126.9,37,goal,1
2403,6,maze,0.300652,140.0,20,goal,1
2404,1,maze,0.300502,140.6,18,goal2,1
2405,2,maze,0.300352,145.8,14,goal2,1
2406,3,maze,0.300202,134.3,19,goal2,1
2407,4,maze,0.300052,138.1,33,goal2,1
2408,1,maze,0.299902,130.7,31,goal2,1
2409,6,maze,0.299752,102.6,78,goal2,1
2410,3,maze,0.299602,143.8,14,goal2,1
2411,0,maze,0.299452,103.5,75,goal2,1
2412,1,maze,0.299302,143.5,15,goal2,1
2413,6,maze,0.299153,145.2,16,goal2,1
2414,3,maze,0.299003,135.5,35,goal,1
2415,2,maze,0.298853,142.9,17,goal2,1
2416,0,maze,0.298704,140.5,25,goal,1
2417,3,maze,0.298555,138.6,18,goal,1
2418,0,maze,0.298405,139.2,16,goal,1
2419,3,maze,0.298256,143.5,15,goal2,1
2420,4,maze,0.298107,142.9,17,goal2,1
2421,2,maze,0.297958,138.3,19,goal,1
2422,1,maze,0.297809,140.8,24,goal2,1
2423,3,maze,0.29766,129.4,22,goal2,1
2424,0,maze,0.297511,143.2,16,goal2,1
2425,2,maze,0.297363,140.6,18,goal2,1
2426,1,maze,0.297214,131.6,28,goal2,1
2427,0,maze,0.297065,137.4,22,goal,1
2428,2,maze,0.296917,143.5,15,goal,1
2429,0,maze,0.296768,133.2,36,goal,1
2430,6,maze,0.29662,133.1,23,goal2,1
2431,5,maze,0.296472,139.7,21,goal2,1
2432,5,maze,0.296323,140.9,17,goal2,1
2433,2,maze,0.296175,146.4,12,goal,1
2434,6,maze,0.296027,143.5,15,goal2,1
2435,1,maze,0.295879,136.2,26,goal,1
2436,1,maze,0.295731,124.1,33,goal2,1
2437,0,maze,0.295583,134.2,26,goal,1
2438,2,maze,0.295435,141.2,16,goal,1
2439,6,maze,0.295288,135.9,27,goal2,1
2440,3,maze,0.29514,143.5,15,goal2,1
2441,5,maze,0.294993,145.5,15,goal,1
2442,6,maze,0.294845,140.6,18,goal,1
2443,1,maze,0.294698,129.3,29,goal2,1
2444,6,maze,0.29455,135.9,27,goal2,1
2445,5,maze,0.294403,141.2,16,goal2,1
2446,3,maze,0.294256,137.4,22,goal,1
2447,3,maze,0.294109,142.9,17,goal2,1
2448,4,maze,0.293962,127.5,35,goal2,1
2449,0,maze,0.293815,127.0,30,goal,1
2450,0,maze,0.293668,131.2,36,goal2,1
2451,0,maze,0.293521,140.0,20,goal2,1
2452,2,maze,0.293374,132.5,25,goal2,1
2453,1,maze,0.293227,133.1,23,goal2,1
2454,6,maze,0.293081,109.6,48,goal2,1
2455,1,maze,0.292934,139.1,23,goal,1
2456,4,maze,0.292788,136.8,24,goal2,1
2457,5,maze,0.292641,140.3,19,goal,1
2458,4,maze,0.292495,134.5,25,goal2,1
2459,4,maze,0.292349,135.6,28,goal2,1
2460,3,maze,0.292203,141.7,21,goal2,1
2461,0,maze,0.292057,139.1,23,goal,1
2462,6,maze,0.291911,131.6,28,goal2,1
2463,2,maze,0.291765,138.6,18,goal,1
2464,1,maze,0.291619,134.7,31,goal2,1
2465,2,maze,0.291473,142.0,20,goal,1
2466,0,maze,0.291327,130.7,31,goal,1
2467,0,maze,0.291182,127.4,42,goal,1
2468,1,maze,0.291036,132.4,32,goal2,1
2469,3,maze,0.29089,141.8,14,goal,1
2470,5,maze,0.290745,144.1,13,goal,1
2471,6,maze,0.2906,136.6,18,goal2,1
2472,4,maze,0.290454,141.1,23,goal2,1
2473,3,maze,0.290309,129.1,23,goal2,1
2474,0,maze,0.290164,139.7,21,goal2,1
2475,0,maze,0.290019,143.4,22,goal,1
2476,6,maze,0.289874,132.0,20,goal2,1
2477,3,maze,0.289729,136.6,18,goal2,1
2478,4,maze,0.289584,137.3,29,goal2,1
2479,4,maze,0.289439,133.3,29,goal2,1
2480,0,maze,0.289294,132.2,26,goal,1
2481,5,maze,0.28915,144.1,13,goal2,1
2482,4,maze,0.289005,142.9,17,goal2,1
2483,4,maze,0.288861,127.2,36,goal2,1
2484,1,maze,0.288716,135.4,22,goal2,1
2485,5,maze,0.288572,133.0,30,goal2,1
2486,1,maze,0.288428,129.0,30,goal,1
2487,2,maze,0.288283,144.1,13,goal2,1
2488,3,maze,0.288139,141.5,15,goal,1
2489,0,maze,0.287995,141.2,16,goal2,1
2490,4,maze,0.287851,140.0,20,goal2,1
2491,2,maze,0.287707,143.5,15,goal2,1
2492,1,maze,0.287563,130.5,25,goal2,1
2493,4,maze,0.28742,141.1,23,goal2,1
2494,3,maze,0.287276,135.8,34,goal,1
2495,1,maze,0.287132,143.8,14,goal2,1
2496,5,maze,0.286989,142.0,20,goal2,1
2497,5,maze,0.286845,139.1,23,goal2,1
2498,0,maze,0.286702,133.5,35,goal,1
2499,4,maze,0.286559,137.6,28,goal2,1
2500,2,maze,0.286415,138.9,17,goal,1
2501,0,maze,0.286272,126.6,38,goal,1
2502,4,maze,0.286129,129.6,28,goal2,1
2503,4,maze,0.285986,132.6,18,goal,1
2504,4,maze,0.285843,141.7,21,goal2,1
2505,6,maze,0.2857,140.0,20,goal2,1
2506,4,maze,0.285557,143.5,15,goal2,1
2507,4,maze,0.285414,139.4,22,goal2,1
2508,0,maze,0.285272,142.8,24,goal2,1
2509,3,maze,0.285129,142.0,20,goal2,1
2510,6,maze,0.284986,136.8,24,goal,1
2511,3,maze,0.284844,136.5,25,goal,1
2512,0,maze,0.284701,140.0,20,goal,1
2513,5,maze,0.284559,141.2,16,goal2,1
2514,3,maze,0.284417,145.8,14,goal,1
2515,2,maze,0.284275,143.2,16,goal,1
2516,2,maze,0.284132,140.3,19,goal,1
2517,5,maze,0.28399,140.0,20,goal2,1
2518,0,maze,0.283848,129.6,28,goal,1
2519,2,maze,0.283707,143.5,15,goal2,1
2520,6,maze,0.283565,122.0,40,goal,1
2521,0,maze,0.283423,142.0,20,goal,1
2522,2,maze,0.283281,146.4,12,goal2,1
2523,1,maze,0.28314,134.8,24,goal2,1
2524,5,maze,0.282998,130.7,31,goal2,1
2525,5,maze,0.282856,143.8,14,goal2,1
2526,5,maze,0.282715,140.9,17,goal,1
2527,0,maze,0.282574,141.2,16,goal,1
2528,6,maze,0.282432,140.7,31,goal2,1
2529,4,maze,0.282291,130.6,38,goal2,1
2530,5,maze,0.28215,144.1,13,goal2,1
2531,6,maze,0.282009,140.0,20,goal2,1
2532,2,maze,0.281868,134.6,18,goal,1
2533,1,maze,0.281727,132.5,25,goal2,1
2534,0,maze,0.281586,138.8,24,goal,1
2535,2,maze,0.281445,143.5,15,goal,1
2536,4,maze,0.281305,137.0,30,goal2,1
2537,2,maze,0.281164,146.1,13,goal2,1
2538,6,maze,0.281023,92.6,118,goal2,1
2539,5,maze,0.280883,140.6,18,goal2,1
2540,1,maze,0.280742,132.1,33,goal,1
2541,6,maze,0.280602,142.6,18,goal2,1
2542,6,maze,0.280462,132.0,20,goal2,1
2543,5,maze,0.280322,134.9,17,goal2,1
2544,3,maze,0.280181,133.1,23,goal2,1
2545,5,maze,0.280041,144.6,18,goal2,1
2546,3,maze,0.279901,134.3,19,goal2,1
2547,5,maze,0.279761,124.9,37,goal2,1
2548,1,maze,0.279621,143.5,15,goal2,1
2549,6,maze,0.279482,137.3,29,goal,1
2550,1,maze,0.279342,142.3,19,goal2,1
2551,0,maze,0.279202,142.0,20,goal,1
2552,5,maze,0.279063,142.3,19,goal2,1
2553,6,maze,0.278923,134.6,38,goal2,1
2554,3,maze,0.278784,118.5,45,goal,1
2555,0,maze,0.278644,139.6,28,goal,1
2556,2,maze,0.278505,134.2,26,goal2,1
2557,1,maze,0.278366,132.2,26,goal2,1
2558,0,maze,0.278226,141.2,16,goal,1
2559,6,maze,0.278087,125.1,43,goal2,1
2560,1,maze,0.277948,140.0,20,goal2,1
2561,0,maze,0.277809,138.3,19,goal,1
2562,2,maze,0.27767,136.9,17,goal2,1
2563,2,maze,0.277532,134.0,20,goal2,1
2564,4,maze,0.277393,131.9,27,goal2,1
2565,3,maze,0.277254,131.6,28,goal2,1
2566,6,maze,0.277116,140.0,20,goal,1
2567,4,maze,0.276977,141.7,21,goal2,1
2568,3,maze,0.276838,138.0,20,goal,1
2569,2,maze,0.2767,138.6,18,goal,1
2570,0,maze,0.276562,138.0,20,goal,1
2571,6,maze,0.276423,142.0,20,goal,1
2572,5,maze,0.276285,143.5,15,goal2,1
2573,1,maze,0.276147,139.2,16,goal2,1
2574,2,maze,0.276009,142.9,17,goal,1
2575,2,maze,0.275871,132.5,25,goal2,1
2576,6,maze,0.275733,136.5,25,goal2,1
2577,6,maze,0.275595,138.8,24,goal2,1
2578,0,maze,0.275457,138.5,25,goal,1
2579,6,maze,0.27532,132.2,26,goal,1
2580,5,maze,0.275182,141.8,14,goal,1
2581,2,maze,0.275044,143.5,15,goal2,1
2582,2,maze,0.274907,140.3,19,goal2,1
2583,0,maze,0.274769,143.4,22,goal,1
2584,6,maze,0.274632,136.5,25,goal2,1
2585,2,maze,0.274495,137.7,21,goal2,1
2586,3,maze,0.274357,135.4,22,goal,1
2587,3,maze,0.27422,128.3,39,goal,1
2588,5,maze,0.274083,138.3,19,goal2,1
2589,3,maze,0.273946,134.5,25,goal2,1
2590,3,maze,0.273809,142.6,18,goal,1
2591,2,maze,0.273672,145.8,14,goal,1
2592,1,maze,0.273535,132.7,31,goal,1
2593,3,maze,0.273399,132.0,20,goal2,1
2594,5,maze,0.273262,140.9,17,goal,1
2595,3,maze,0.273125,140.6,18,goal2,1
2596,2,maze,0.272989,126.4,32,goal2,1
2597,6,maze,0.272852,144.3,19,goal,1
2598,4,maze,0.272716,133.9,27,goal2,1
2599,2,maze,0.272579,141.2,16,goal2,1
2600,6,maze,0.272443,141.7,21,goal2,1
2601,0,maze,0.272307,136.0,20,goal,1
2602,5,maze,0.272171,141.2,16,goal2,1
2603,3,maze,0.272035,141.8,14,goal2,1
2604,0,maze,0.271899,138.2,26,goal,1
2605,3,maze,0.271763,129.7,41,goal,1
2606,4,maze,0.271627,137.3,29,goal2,1
2607,6,maze,0.271491,131.6,28,goal,1
2608,1,maze,0.271355,141.7,21,goal2,1
2609,4,maze,0.27122,137.3,29,goal2,1
2610,2,maze,0.271084,137.7,21,goal,1
2611,2,maze,0.270949,139.4,22,goal,1
2612,0,maze,0.270813,134.8,24,goal,1
2613,0,maze,0.270678,142.3,19,goal,1
2614,2,maze,0.270542,140.6,18,goal2,1
2615,5,maze,0.270407,139.5,15,goal,1
2616,2,maze,0.270272,145.2,16,goal,1
2617,2,maze,0.270137,144.0,20,goal,1
2618,3,maze,0.270002,129.3,29,goal2,1
2619,4,maze,0.269867,141.9,27,goal2,1
2620,5,maze,0.269732,139.5,15,goal2,1
2621,3,maze,0.269597,145.2,16,goal2,1
2622,1,maze,0.269462,139.2,16,goal2,1
2623,5,maze,0.269327,145.8,14,goal2,1
2624,3,maze,0.269193,134.2,26,goal2,1
2625,2,maze,0.269058,141.8,14,goal2,1
2626,3,maze,0.268923,146.1,13,goal,1
2627,0,maze,0.268789,135.6,28,goal,1
2628,5,maze,0.268655,132.0,20,goal2,1
2629,6,maze,0.26852,129.5,35,goal,1
2630,2,maze,0.268386,138.0,20,goal,1
2631,4,maze,0.268252,135.0,30,goal2,1
2632,3,maze,0.268118,138.8,24,goal2,1
2633,2,maze,0.267984,136.0,20,goal2,1
2634,5,maze,0.26785,142.3,19,goal,1
2635,6,maze,0.267716,143.5,15,goal2,1
2636,0,maze,0.267582,133.5,35,goal,1
2637,0,maze,0.267448,115.9,47,goal,1
2638,5,maze,0.267314,141.2,16,goal2,1
2639,5,maze,0.267181,137.2,16,goal2,1
2640,3,maze,0.267047,143.2,16,goal2,1
2641,2,maze,0.266914,140.6,18,goal2,1
2642,4,maze,0.26678,139.7,21,goal2,1
2643,6,maze,0.266647,81.9,127,goal2,1
2644,5,maze,0.266513,136.6,18,goal,1
2645,5,maze,0.26638,135.9,27,goal2,1
2646,1,maze,0.266247,144.3,19,goal2,1
2647,0,maze,0.266114,129.8,34,goal,1
2648,1,maze,0.265981,140.9,17,goal2,1
2649,6,maze,0.265848,145.5,15,goal2,1
2650,4,maze,0.265715,139.4,22,goal2,1
2651,5,maze,0.265582,135.7,21,goal,1
2652,6,maze,0.265449,138.8,24,goal2,1
2653,3,maze,0.265317,142.9,17,goal,1
2654,0,maze,0.265184,133.9,27,goal,1
2655,1,maze,0.265051,144.3,19,goal2,1
2656,0,maze,0.264919,137.8,34,goal,1
2657,1,maze,0.264786,142.3,19,goal2,1
2658,6,maze,0.264654,144.3,19,goal2,1
2659,5,maze,0.264522,141.8,14,goal,1
2660,2,maze,0.264389,143.5,15,goal2,1
2661,2,maze,0.264257,140.6,18,goal2,1
2662,3,maze,0.264125,137.7,21,goal2,1
2663,4,maze,0.263993,134.4,32,goal2,1
2664,0,maze,0.263861,135.9,27,goal,1
2665,4,maze,0.263729,138.2,26,goal2,1
2666,1,maze,0.263597,140.3,19,goal2,1
2667,5,maze,0.263465,137.7,21,goal2,1
2668,3,maze,0.263334,129.2,36,goal,1
2669,2,maze,0.263202,145.2,16,goal,1
2670,2,maze,0.26307,146.4,12,goal,1
2671,3,maze,0.262939,142.6,18,goal,1
2672,6,maze,0.262807,138.0,20,goal2,1
2673,0,maze,0.262676,138.9,17,goal,1
2674,4,maze,0.262545,140.2,26,goal2,1
2675,1,maze,0.262413,117.2,36,goal2,1
2676,4,maze,0.262282,135.9,27,goal2,1
2677,2,maze,0.262151,146.4,12,goal2,1
2678,3,maze,0.26202,134.4,32,goal,1
2679,2,maze,0.261889,143.5,15,goal2,1
2680,5,maze,0.261758,135.4,22,goal2,1
2681,2,maze,0.261627,140.0,20,goal,1
2682,1,maze,0.261496,129.6,28,goal2,1
2683,0,maze,0.261365,142.9,17,goal2,1
2684,0,maze,0.261235,134.2,26,goal,1
2685,5,maze,0.261104,133.1,23,goal2,1
2686,1,maze,0.260974,135.6,28,goal2,1
2687,3,maze,0.260843,134.8,24,goal2,1
2688,4,maze,0.260713,144.6,18,goal2,1
2689,3,maze,0.260582,144.9,17,goal2,1
2690,4,maze,0.260452,140.2,26,goal2,1
2691,0,maze,0.260322,145.2,16,goal,1
2692,2,maze,0.260192,138.6,18,goal2,1
2693,6,maze,0.260062,142.9,17,goal2,1
2694,2,maze,0.259932,140.9,17,goal,1
2695,5,maze,0.259802,141.2,16,goal2,1
2696,3,maze,0.259672,136.3,19,goal2,1
2697,1,maze,0.259542,129.6,28,goal,1
2698,4,maze,0.259412,139.4,22,goal2,1
2699,2,maze,0.259282,139.4,22,goal2,1
2700,5,maze,0.259153,140.6,18,goal2,1
2701,3,maze,0.259023,145.2,16,goal2,1
2702,1,maze,0.258894,133.3,29,goal2,1
2703,0,maze,0.258764,140.0,20,goal,1
2704,1,maze,0.258635,133.3,29,goal2,1
2705,6,maze,0.258506,132.1,33,goal2,1
2706,0,maze,0.258376,142.3,19,goal,1
2707,3,maze,0.258247,137.1,23,goal2,1
2708,1,maze,0.258118,140.9,17,goal2,1
2709,5,maze,0.257989,144.6,18,goal2,1
2710,3,maze,0.25786,144.1,13,goal,1
2711,0,maze,0.257731,142.0,20,goal,1
2712,6,maze,0.257602,138.0,20,goal,1
2713,5,maze,0.257473,134.0,20,goal,1
2714,6,maze,0.257345,140.3,19,goal2,1
2715,2,maze,0.257216,142.6,18,goal2,1
2716,5,maze,0.257087,145.5,15,goal,1
2717,2,maze,0.256959,144.1,13,goal2,1
2718,5,maze,0.25683,140.6,18,goal2,1
2719,0,maze,0.256702,131.8,34,goal2,1
2720,4,maze,0.256573,144.6,18,goal2,1
2721,4,maze,0.256445,131.9,27,goal2,1
2722,2,maze,0.256317,133.6,28,goal,1
2723,2,maze,0.256189,141.8,14,goal,1
2724,6,maze,0.256061,141.7,21,goal2,1
2725,1,maze,0.255933,136.8,24,goal2,1
2726,5,maze,0.255805,144.9,17,goal2,1
2727,5,maze,0.255677,140.9,17,goal2,1
2728,5,maze,0.255549,136.3,19,goal2,1
2729,5,maze,0.255421,134.5,25,goal2,1
2730,1,maze,0.255294,141.7,21,goal2,1
2731,6,maze,0.255166,137.0,30,goal2,1
2732,2,maze,0.255038,143.5,15,goal,1
2733,4,maze,0.254911,136.0,20,goal2,1
2734,1,maze,0.254783,137.3,29,goal2,1
2735,0,maze,0.254656,141.1,23,goal,1
2736,1,maze,0.254529,135.0,30,goal2,1
2737,6,maze,0.254401,140.0,20,goal2,1
2738,1,maze,0.254274,141.4,22,goal,1
2739,1,maze,0.254147,141.8,14,goal2,1
2740,6,maze,0.25402,141.8,14,goal2,1
2741,3,maze,0.253893,142.3,19,goal2,1
2742,0,maze,0.253766,139.1,23,goal,1
2743,2,maze,0.253639,139.2,16,goal,1
2744,4,maze,0.253512,140.0,20,goal2,1
2745,4,maze,0.253385,128.7,31,goal2,1
2746,2,maze,0.253259,144.1,13,goal2,1
2747,3,maze,0.253132,138.6,18,goal2,1
2748,6,maze,0.253006,131.3,29,goal2,1
2749,4,maze,0.252879,139.4,22,goal2,1
2750,1,maze,0.252753,138.3,19,goal2,1
2751,4,maze,0.252626,142.3,19,goal2,1
2752,0,maze,0.2525,137.9,27,goal,1
2753,0,maze,0.252374,146.4,12,goal2,1
2754,2,maze,0.252248,140.6,18,goal2,1
2755,3,maze,0.252121,138.2,26,goal2,1
2756,5,maze,0.251995,138.9,17,goal2,1
2757,5,maze,0.251869,136.3,19,goal2,1
2758,3,maze,0.251743,129.4,22,goal2,1
2759,4,maze,0.251618,143.1,23,goal2,1
2760,3,maze,0.251492,140.9,17,goal2,1
2761,6,maze,0.251366,138.3,19,goal,1
2762,3,maze,0.25124,139.7,21,goal,1
2763,6,maze,0.251115,140.3,19,goal,1
2764,4,maze,0.250989,143.7,21,goal2,1
2765,0,maze,0.250864,141.0,30,goal,1
2766,1,maze,0.250738,142.3,19,goal2,1
2767,2,maze,0.250613,140.9,17,goal,1
2768,5,maze,0.250488,135.3,29,goal2,1
2769,0,maze,0.250362,140.9,17,goal,1
2770,3,maze,0.250237,143.2,16,goal2,1
2771,3,maze,0.250112,145.2,16,goal2,1
2772,5,maze,0.249987,136.0,20,goal2,1
2773,4,maze,0.249862,138.2,26,goal2,1
2774,2,maze,0.249737,140.6,18,goal2,1
2775,1,maze,0.249612,135.1,23,goal2,1
2776,6,maze,0.249487,139.2,16,goal2,1
2777,6,maze,0.249363,143.2,16,goal2,1
2778,4,maze,0.249238,140.6,18,goal2,1
2779,5,maze,0.249113,145.5,15,goal2,1
2780,4,maze,0.248989,140.0,20,goal2,1
2781,1,maze,0.248864,136.3,19,goal2,1
2782,6,maze,0.24874,140.6,18,goal2,1
2783,1,maze,0.248615,141.1,23,goal2,1
2784,3,maze,0.248491,138.3,19,goal2,1
2785,4,maze,0.248367,142.2,26,goal2,1
2786,6,maze,0.248243,143.5,15,goal2,1
2787,0,maze,0.248119,129.0,30,goal,1
2788,6,maze,0.247995,124.9,37,goal2,1
2789,0,maze,0.247871,136.9,17,goal,1
2790,4,maze,0.247747,140.3,19,goal2,1
2791,1,maze,0.247623,140.3,19,goal2,1
2792,2,maze,0.247499,142.9,17,goal2,1
2793,1,maze,0.247375,139.7,21,goal2,1
2794,1,maze,0.247251,141.1,23,goal2,1
2795,2,maze,0.247128,139.7,21,goal2,1
2796,5,maze,0.247004,138.9,17,goal,1
2797,1,maze,0.246881,138.3,19,goal2,1
2798,2,maze,0.246757,143.5,15,goal2,1
2799,4,maze,0.246634,137.9,27,goal2,1
2800,2,maze,0.246511,143.5,15,goal2,1
